,passport_id,region,platform,user_type_cars_name,number_ads,revenue,vas,combined,combined_weight,group
67501,142535022,Екатеринбург,ios,cars_seller,1,205,1,"('Екатеринбург', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['B']
86095,132647262,Екатеринбург,ios,cars_seller,1,205,1,"('Екатеринбург', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['A']
21119,140111652,Екатеринбург,ios,cars_seller,1,785,1,"('Екатеринбург', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['B']
32939,142468738,Екатеринбург,ios,cars_seller,1,820,1,"('Екатеринбург', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['B']
16801,131899351,Екатеринбург,ios,cars_seller,1,380,1,"('Екатеринбург', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['A']
113904,131899395,Екатеринбург,ios,cars_seller,1,4930,1,"('Екатеринбург', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['B']
65251,133692959,Екатеринбург,ios,cars_seller,1,410,1,"('Екатеринбург', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['B']
78233,129976929,Екатеринбург,ios,cars_seller,1,360,1,"('Екатеринбург', 'ios', 'cars_seller', 1)",7.321501786446436e-06,['A']
112050,137028185,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
34139,144393134,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
56595,142202858,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
16045,138003203,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
951,140299121,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
1625,136681643,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
92509,143527072,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
2938,137863455,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
132415,123621177,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
16697,143315156,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
23874,142359218,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
57966,123732029,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
44160,144406826,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
39455,123743791,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
93746,125393996,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
27433,141310335,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
87346,133522453,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
110538,133226655,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
119677,143214670,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
42056,134271781,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
22829,143774040,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
96028,141145729,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
91050,124094324,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
41870,133558507,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
78601,141082995,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
10917,136684865,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
56384,137435865,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
15779,134915379,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
19932,143145796,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
108503,123751255,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
114317,144233696,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
28022,135114529,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
4840,144209544,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
67691,127717107,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
19462,141979304,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
34224,138806270,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
127524,133378679,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
55673,123866251,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
133011,132723162,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
103991,141413909,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
46611,144366876,Екатеринбург,ios,cars_simple,3,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
76056,140211633,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
129382,124649166,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
45332,126609483,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
7808,128569687,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
14765,126903857,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
119319,130332957,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
20598,140397831,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
104415,127526885,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
24663,142022430,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
7615,144311538,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
9310,131666355,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
124583,124849972,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
1507,134812251,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
97200,142246368,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
102405,126120493,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
108437,131753289,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
36980,143771486,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
83823,133088443,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
8217,140778639,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
87222,137384247,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
60007,142937316,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
76179,144346504,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
129117,137801483,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
23643,124534087,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
99228,124610677,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
108876,141545079,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
18119,133873851,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
60677,135171407,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
71856,142719678,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
122206,134098265,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
109306,123675634,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
57454,132875515,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
83950,143549702,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
131102,136537923,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
52670,124528861,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
63001,133682765,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
83870,142401388,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
98982,124932834,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
44929,141983270,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
8268,136816387,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
32235,134088239,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
37307,126662025,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
106115,123733882,Екатеринбург,ios,cars_simple,3,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
38554,142714778,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
6982,137157783,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
14099,138186875,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
2658,135480327,Екатеринбург,ios,cars_simple,2,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
56208,136592993,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
115657,136569841,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
25583,127955659,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['A']
66495,133177111,Екатеринбург,ios,cars_simple,1,0,0,"('Екатеринбург', 'ios', 'cars_simple', 0)",7.321501786446436e-06,['B']
